고객번호,분기,구매횟수,총구매액
00136,15_2,59,3612267
00136,15_3,40,1391580
00136,15_4,99,10902648
00137,14_1,125,9884257
00137,14_2,136,11073616
00137,14_3,118,8488072
00137,14_4,139,8573725
00137,15_1,146,13503687
00137,15_2,197,10438329
00137,15_3,166,19320514
00137,15_4,112,29012743
00138,14_1,114,5367159
00138,14_2,70,4954037
00138,14_3,63,5626157
00138,14_4,94,8656166
00138,15_1,147,6162057
00138,15_2,188,7613542
00138,15_3,157,3386866
00138,15_4,152,6071946
00139,14_1,136,4541024
00139,14_2,144,7208897
00139,14_3,140,10017344
00139,14_4,194,10307528
00139,15_1,152,2583077
00139,15_2,162,3946227
00139,15_3,255,6161899
00139,15_4,187,4244991
00140,14_1,137,47588796
00140,14_2,118,20320976
00140,14_3,147,41725720
00140,14_4,124,31012771
00140,15_1,120,21196849
00140,15_2,102,25838470
00140,15_3,103,55703613
00140,15_4,103,12027127
00141,14_1,154,616421
00141,14_2,159,693784
00141,14_3,129,622562
00141,14_4,133,513810
00141,15_1,157,622902
00141,15_2,217,863351
00141,15_3,207,1254190
00141,15_4,195,660676
00142,14_1,2,188939
00142,14_2,4,52214
00142,14_4,3,174131
00142,15_1,1,52591
00142,15_2,1,55762
00142,15_3,2,148662
00142,15_4,3,159257
00143,14_1,160,718611
00143,14_2,164,741137
00143,14_3,195,950576
00143,14_4,196,747088
00143,15_1,178,752894
00143,15_2,242,1415273
00143,15_3,233,1283431
00143,15_4,248,846653
00144,14_1,1015,9162603
00144,14_2,1050,14181517
00144,14_3,1329,17586178
00144,14_4,1046,9672825
00144,15_1,974,9576399
00144,15_2,183,2232945
00144,15_3,225,9089667
00144,15_4,133,912680
00145,14_1,117,5349727
00145,14_2,105,8078346
00145,14_3,96,23990675
00145,14_4,147,36620459
00145,15_1,75,7515439
00145,15_2,122,13256307
00145,15_3,134,27997058
00145,15_4,92,16361243
00146,14_1,65,15474269
00146,14_2,83,13102433
00146,14_3,58,9475690
00146,14_4,61,12514279
00146,15_1,70,19369850
00146,15_2,63,12611917
00146,15_3,48,6865749
00146,15_4,46,10920111
00147,14_1,184,13116074
00147,14_2,235,11050751
00147,14_3,233,9163398
00147,14_4,206,15771272
00147,15_1,194,19059666
00147,15_2,244,11171874
00147,15_3,276,6315327
00147,15_4,229,10395474
00148,14_1,163,542189
00148,14_2,127,491472
00148,14_3,180,889961
00148,14_4,218,640437
00148,15_1,169,699778
00148,15_2,184,976991
00148,15_3,195,775765
00148,15_4,207,690963
00149,14_1,73,2444750
00149,14_2,75,2218396
00149,14_3,117,5840828
00149,14_4,96,3947786
00149,15_1,102,2123057
00149,15_2,154,5343334
00149,15_3,67,1826563
00149,15_4,152,3812950
00150,14_1,221,3084636
00150,14_2,228,7402237
00150,14_3,300,2336427
00150,14_4,244,3330832
00150,15_1,223,1877710
00150,15_2,279,4583161
00150,15_3,163,1579481
00150,15_4,50,523980
00151,14_1,187,7174852
00151,14_2,223,26582011
00151,14_3,175,9172923
00151,14_4,141,6421020
00151,15_1,159,4184200
00151,15_2,165,7028086
00151,15_3,164,15642162
00151,15_4,176,8224108
00152,14_1,145,4769801
00152,14_2,167,3021414
00152,14_3,176,3994087
00152,14_4,113,2868067
00152,15_1,95,4713667
00152,15_2,60,5947097
00152,15_3,81,5162105
00152,15_4,77,2932745
00153,14_1,166,1193945
00153,14_2,122,785865
00153,14_3,130,988508
00153,14_4,113,3573043
00153,15_1,136,983199
00153,15_2,152,1534931
00153,15_3,156,906571
00153,15_4,101,724290
00154,14_1,78,25427904
00154,14_2,120,9027825
00154,14_3,86,2111186
00154,14_4,64,1443059
00154,15_1,44,1102865
00154,15_2,97,1950022
00154,15_3,126,23195802
00154,15_4,162,8360968
00155,14_1,105,4664621
00155,14_2,108,6528730
00155,14_3,112,12571344
00155,14_4,130,5048077
00155,15_1,145,6673165
00155,15_2,115,5959209
00155,15_3,117,11310157
00155,15_4,139,4628126
00156,14_1,168,15290752
00156,14_2,206,11716827
00156,14_3,184,16439820
00156,14_4,155,11808511
00156,15_1,166,36407568
00156,15_2,177,32482651
00156,15_3,130,9622801
00156,15_4,110,17215260
00157,14_1,115,1526404
00157,14_2,149,1283400
00157,14_3,114,2217382
00157,14_4,118,1423315
00157,15_1,108,1367576
00157,15_2,143,1552301
00157,15_3,130,2419385
00157,15_4,109,2293223
00158,14_1,82,816254
00158,14_2,92,886885
00158,14_3,136,1738091
00158,14_4,239,1632290
00158,15_1,119,1024258
00158,15_2,153,2691347
00158,15_3,154,1337218
00158,15_4,193,1665941
00159,14_1,56,8020690
00159,14_2,80,15835251
00159,14_3,59,8154247
00159,14_4,91,17613701
00159,15_1,92,30745415
00159,15_2,88,22272124
00159,15_3,63,7119073
00159,15_4,111,29568239
00160,14_1,155,2714543
00160,14_2,175,2493610
00160,14_3,120,2359298
00160,14_4,146,1803066
00160,15_1,253,3037715
00160,15_2,186,3632618
00160,15_3,182,2473726
00160,15_4,131,2181864
00161,14_1,170,46020923
00161,14_2,49,8141322
00161,14_3,55,13352243
00161,14_4,127,38321316
00161,15_1,71,17697346
00161,15_2,110,15976427
00161,15_3,56,9304363
00161,15_4,99,17582425
00162,14_1,126,3918916
00162,14_2,123,10314217
00162,14_3,152,6121273
00162,14_4,164,13318525
00162,15_1,130,13894888
00162,15_2,133,9261916
00162,15_3,111,6460765
00162,15_4,106,6326381
00163,14_1,156,1253602
00163,14_2,215,1836341
00163,14_3,235,1541002
00163,14_4,215,1134602
00163,15_1,156,1300803
00163,15_2,187,1320734
00163,15_3,176,2335725
00163,15_4,203,974600
00164,14_1,41,32525303
00164,14_2,69,8393113
00164,14_3,86,7114300
00164,14_4,85,9557261
00164,15_1,115,8364033
00164,15_2,117,14697993
00164,15_3,264,25134283
00164,15_4,174,5878760
00165,14_1,24,1319745
00165,14_2,100,6188771
00165,14_3,76,6479869
00165,14_4,67,7035092
00165,15_1,90,7864825
00165,15_2,49,1365302
00165,15_3,50,1858163
00165,15_4,58,7520720
00166,14_1,21,2731520
00166,14_2,181,5771878
00166,14_3,125,3927202
00166,14_4,194,5516685
00166,15_1,166,3258108
00166,15_2,112,3683526
00166,15_3,110,4430578
00166,15_4,117,4756889
00167,14_1,121,4596708
00167,14_2,101,3684882
00167,14_3,81,2417100
00167,14_4,116,13791889
00167,15_1,130,3643392
00167,15_2,98,4497632
00167,15_3,133,7967808
00167,15_4,166,2855892
00168,14_1,90,7297666
00168,14_2,202,12414722
00168,14_3,135,9326801
00168,14_4,178,10761193
00168,15_1,110,6088253
00168,15_2,154,18670237
00168,15_3,125,7533045
00168,15_4,158,12605493
00169,14_1,115,1791077
00169,14_2,104,840027
00169,14_3,115,655132
00169,14_4,29,118862
00169,15_1,119,815803
00169,15_2,141,1098004
00169,15_3,231,2312528
00169,15_4,140,960701
00170,14_1,153,1163266
00170,14_2,261,2009137
00170,14_3,258,2347028
00170,14_4,199,1142877
00170,15_1,193,1560763
00170,15_2,268,2047829
00170,15_3,283,2457557
00170,15_4,306,1880970
00171,14_1,70,1956060
00171,14_2,80,1738647
00171,14_3,80,4310402
00171,14_4,78,6731537
00171,15_1,87,1441585
00171,15_2,147,3871122
00171,15_3,152,6254184
00171,15_4,97,2254395
00172,14_1,133,2124681
00172,14_2,216,3935552
00172,14_3,189,2846584
00172,14_4,176,2516699
00172,15_1,198,2595491
00172,15_2,161,2978470
00172,15_3,212,4059847
00172,15_4,158,1888168
00173,14_1,222,1125575
00173,14_2,234,1415912
00173,14_3,251,2127325
00173,14_4,243,1149142
00173,15_1,257,1059288
00173,15_2,285,2833627
00173,15_3,280,1323323
00173,15_4,305,1236277
00174,14_1,20,380339
00174,15_2,1,41500
00175,14_1,531,3567796
00175,14_2,557,3458531
00175,14_3,568,4470414
00175,14_4,594,2896835
00175,15_1,669,5008032
00175,15_2,694,5970121
00175,15_3,655,5933391
00175,15_4,551,4141761
00176,14_1,118,901667
00176,14_2,159,936392
00176,14_3,200,1711698
00176,14_4,167,855403
00176,15_1,177,917031
00176,15_2,204,1406360
00176,15_3,162,894812
00176,15_4,152,659553
00177,14_1,95,10634540
00177,14_2,116,18733910
00177,14_3,75,7308041
00177,14_4,69,11881059
00177,15_1,88,13794580
00177,15_2,85,9427685
00177,15_3,67,8114692
00177,15_4,61,12821193
00178,14_1,185,2930325
00178,14_2,176,1879468
00178,14_3,169,1919414
00178,14_4,212,3437185
00178,15_1,273,2519677
00178,15_2,330,2282670
00178,15_3,320,2874099
00178,15_4,304,2265406
00179,14_1,144,6637681
00179,14_2,206,5075018
00179,14_3,158,6543888
00179,14_4,179,5031890
00179,15_1,206,8410493
00179,15_2,231,7027932
00179,15_3,154,5861982
00179,15_4,175,5272066
00180,14_1,97,4235135
00180,14_2,113,5863048
00180,14_3,83,3317232
00180,14_4,71,6154193
00180,15_1,77,13983623
00180,15_2,95,6859789
00180,15_3,85,4626965
00180,15_4,91,7592684
00181,14_1,80,5769886
00181,14_2,100,4006379
00181,14_3,81,4261275
00181,14_4,122,12247806
00181,15_1,112,5472929
00181,15_2,144,11444752
00181,15_3,161,11051409
00181,15_4,123,12086694
00182,14_1,123,5840093
00182,14_2,146,9477915
00182,14_3,201,12722990
00182,14_4,245,9829859
00182,15_1,176,8576778
00182,15_2,198,15055302
00182,15_3,238,14314261
00182,15_4,217,7945404
00183,14_1,246,1774549
00183,14_2,270,1564239
00183,14_3,278,2015588
00183,14_4,320,1753205
00183,15_1,401,2176487
00183,15_2,310,1721787
00183,15_3,254,1300665
00183,15_4,244,1208958
00184,14_1,64,5760667
00184,14_2,122,14027512
00184,14_3,81,3063339
00184,14_4,106,5788638
00184,15_1,50,1139912
00184,15_2,61,3348526
00184,15_3,63,962537
00184,15_4,68,3300212
00185,14_1,4,20684
00185,14_2,135,957804
00185,14_3,254,1946171
00185,14_4,283,1972559
00185,15_1,247,2124502
00185,15_2,261,2169361
00185,15_3,183,1766614
00185,15_4,52,277544
00186,14_1,160,21656326
00186,14_2,223,12457980
00186,14_3,141,7101657
00186,14_4,135,6981804
00186,15_1,169,10996850
00186,15_2,272,9192763
00186,15_3,231,6497127
00186,15_4,108,3572519
00187,14_1,102,6487082
00187,14_2,70,2045463
00187,14_3,39,1492197
00187,14_4,82,1722993
00187,15_1,63,1587899
00187,15_2,90,2176531
00187,15_3,121,3114736
00187,15_4,64,1742489
00188,14_1,351,1784578
00188,14_2,282,1474719
00188,14_3,392,2529659
00188,14_4,317,1345813
00188,15_1,542,2146181
00188,15_2,361,1744891
00188,15_3,523,2492328
00188,15_4,420,1988178
00189,14_1,122,5821361
00189,14_2,124,7642157
00189,14_3,160,32408559
00189,14_4,181,16319792
00189,15_1,197,13232177
00189,15_2,213,9268885
00189,15_3,199,9160750
00189,15_4,196,7467591
00190,14_1,106,6973584
00190,14_2,107,4475062
00190,14_3,139,3908661
00190,14_4,151,4333992
00190,15_1,191,9598841
00190,15_2,207,9149852
00190,15_3,108,2798253
00190,15_4,202,7622948
00191,14_1,50,12273838
00191,14_2,71,10850867
00191,14_3,73,8546038
00191,14_4,57,11392935
00191,15_1,46,7417805
00191,15_2,63,6245854
00191,15_3,82,19690618
00191,15_4,66,11851569
00192,14_1,29,875368
00192,14_2,130,5420585
00192,14_3,161,4688629
00192,14_4,189,9550357
00192,15_1,129,2060914
00192,15_2,170,4279775
00192,15_3,191,6989470
00192,15_4,172,7383713
00193,14_1,153,1027756
00193,14_2,218,1487757
00193,14_3,158,1438195
00193,14_4,174,1117413
00193,15_1,164,998607
00193,15_2,193,1564284
00193,15_3,196,1537357
00193,15_4,187,1269505
00194,14_1,207,1729045
00194,14_2,230,2094739
00194,14_3,315,2151790
00194,14_4,255,1665669
00194,15_1,250,1712874
00194,15_2,310,2224308
00194,15_3,325,2183244
00194,15_4,174,1514146
00195,14_1,73,826363
00195,14_2,72,538416
00195,14_3,98,827395
00195,14_4,83,688088
00195,15_1,104,742534
00195,15_2,143,1201404
00195,15_3,142,1571524
00195,15_4,114,788450
00196,14_1,161,2924353
00196,14_2,170,5948281
00196,14_3,187,3303711
00196,14_4,172,4304321
00196,15_1,182,3966453
00196,15_2,166,3399674
00196,15_3,235,3670430
00196,15_4,210,3639550
00197,14_1,221,3770201
00197,14_2,106,4748696
00197,14_3,148,2975510
00197,14_4,113,12668052
00197,15_1,158,6011603
00197,15_2,199,29276519
00197,15_3,199,28431468
00197,15_4,133,11141117
00198,14_1,137,905051
00198,14_2,199,2705983
00198,14_3,190,1671357
00198,14_4,140,1539951
00198,15_1,165,1135306
00198,15_2,193,2346627
00198,15_3,195,2465364
00198,15_4,153,1698696
00199,14_1,51,874577
00199,14_2,93,2786320
00199,14_3,113,2376071
00199,14_4,152,3140860
00199,15_1,140,2796323
00199,15_2,184,2621715
00199,15_3,150,2319193
00199,15_4,125,1823485
00200,14_1,215,1641651
00200,14_2,191,1776907
00200,14_3,185,2165808
00200,14_4,156,1909826
00200,15_1,119,1341829
00200,15_2,122,2173794
00200,15_3,87,524845
00200,15_4,35,1116320
00201,14_1,138,14678326
00201,14_2,128,15857027
00201,14_3,136,19830487
00201,14_4,157,24265169
00201,15_1,90,8819095
00201,15_2,113,8783839
00201,15_3,91,17185159
00201,15_4,86,13073485
00202,14_1,167,7302476
00202,14_2,176,10444446
00202,14_3,224,11834272
00202,14_4,316,12697435
00202,15_1,248,12112268
00202,15_2,259,10243969
00202,15_3,217,14752034
00202,15_4,225,20906382
00203,14_1,140,864935
00203,14_2,143,889220
00203,14_3,158,1034780
00203,14_4,160,770040
00203,15_1,132,922045
00203,15_2,141,969337
00203,15_3,155,983558
00203,15_4,90,455602
00204,14_1,226,3188698
00204,14_2,245,3128120
00204,14_3,186,3327651
00204,14_4,157,3094472
00204,15_1,200,2127674
00204,15_2,226,2601972
00204,15_3,318,3628020
00204,15_4,240,3147518
00205,14_1,228,4778498
00205,14_2,196,3479279
00205,14_3,217,3476161
00205,14_4,181,3699775
00205,15_1,149,3504687
00205,15_2,204,1785847
00205,15_3,218,2387951
00205,15_4,186,1943450
00206,14_1,258,1835727
00206,14_2,281,1435326
00206,14_3,285,2773033
00206,14_4,238,1756565
00206,15_1,260,2460171
00206,15_2,229,1526039
00206,15_3,255,2322249
00206,15_4,262,2380170
00207,14_1,125,855955
00207,14_2,112,743864
00207,14_3,171,1266442
00207,14_4,207,1122966
00207,15_1,133,878348
00207,15_2,177,1284052
00207,15_3,193,1204080
00207,15_4,120,773261
00208,14_1,28,9971895
00208,14_2,98,16980975
00208,14_3,79,16865833
00208,14_4,89,15242973
00208,15_1,89,9426859
00208,15_2,18,1380572
00208,15_3,12,722486
00208,15_4,31,120076
00209,14_1,66,3527600
00209,14_2,78,1693244
00209,14_3,101,2456171
00209,14_4,83,2940873
00209,15_1,71,820056
00209,15_2,107,3921922
00209,15_3,102,2046163
00209,15_4,65,755999
00210,14_1,78,462477
00210,14_2,94,698163
00210,14_3,124,870105
00210,14_4,150,864013
00210,15_1,149,669498
00210,15_2,200,965824
00210,15_3,153,968402
00210,15_4,172,733799
00211,14_1,79,1608836
00211,14_2,65,859202
00211,14_3,79,3094226
00211,14_4,72,1113833
00211,15_1,80,4275304
00211,15_2,105,2299935
00211,15_3,92,5174921
00211,15_4,74,3435867
00212,14_1,197,2543140
00212,14_2,235,2536593
00212,14_3,240,2667420
00212,14_4,253,3154849
00212,15_1,212,1616332
00212,15_2,253,4605123
00212,15_3,214,2309112
00212,15_4,221,1346869
00213,14_1,467,4896980
00213,14_2,473,4179874
00213,14_3,477,3414788
00213,14_4,517,5914900
00213,15_1,547,4959235
00213,15_2,644,8650774
00213,15_3,613,9196831
00213,15_4,588,6626197
00214,14_1,127,2076623
00214,14_2,194,3106178
00214,14_3,193,2266778
00214,14_4,161,1214432
00214,15_1,132,1731659
00214,15_2,111,4823916
00214,15_3,136,2657751
00214,15_4,155,3207916
00215,14_1,167,1210910
00215,14_2,226,1647204
00215,14_3,250,1727741
00215,14_4,198,1490038
00215,15_1,258,1859802
00215,15_2,208,2284678
00215,15_3,285,2649462
00215,15_4,300,1593392
00216,14_1,144,1588794
00216,14_2,214,1456949
00216,14_3,171,1742226
00216,14_4,228,1410424
00216,15_1,166,1624295
00216,15_2,191,1553969
00216,15_3,156,1563432
00216,15_4,136,884855
00217,14_1,81,1482959
00217,14_2,73,1367637
00217,14_3,75,1338904
00217,14_4,68,1235219
00217,15_1,39,819150
00217,15_2,118,2867170
00217,15_3,84,1575884
00217,15_4,94,3401140
00218,14_1,34,9125144
00218,14_2,134,27779887
00218,14_3,132,37568521
00218,14_4,139,31235901
00218,15_1,65,10618506
00218,15_2,127,22455686
00218,15_3,116,36325784
00218,15_4,159,36717518
00219,14_1,79,5922533
00219,14_2,63,6502828
00219,14_3,124,3465285
00219,14_4,291,10184415
00219,15_1,227,4630856
00219,15_2,251,8409109
00219,15_3,92,5611173
00219,15_4,147,5415654
00220,14_1,321,2101186
00220,14_2,312,2215968
00220,14_3,252,2022460
00220,14_4,324,2411957
00220,15_1,243,1792387
00220,15_2,323,3364157
00220,15_3,283,3517893
00220,15_4,305,2064680
00221,14_1,124,1135903
00221,14_2,130,1058281
00221,14_3,187,1438105
00221,14_4,160,1747032
00221,15_1,170,1634750
00221,15_2,159,1169207
00221,15_3,168,1427611
00221,15_4,208,1085319
00222,14_1,76,9555092
00222,14_2,87,6794028
00222,14_3,195,9572338
00222,14_4,191,7301351
00222,15_1,189,14442023
00222,15_2,220,6795635
00222,15_3,107,18091574
00222,15_4,123,5284933
00223,14_1,72,4029364
00223,14_2,62,5621265
00223,14_3,80,3122239
00223,14_4,84,24797565
00223,15_1,66,11596076
00223,15_2,113,54504413
00223,15_3,96,27363240
00223,15_4,78,8035506
00224,14_1,82,29910536
00224,14_2,59,10679365
00224,14_3,56,35501336
00224,14_4,68,12864914
00224,15_1,82,27466965
00224,15_2,56,16516747
00224,15_3,59,12455977
00224,15_4,81,30410836
00225,14_1,108,16569786
00225,14_2,145,17367417
00225,14_3,79,16000869
00225,14_4,112,21177909
00225,15_1,123,25576395
00225,15_2,99,32971394
00225,15_3,51,11580709
00225,15_4,132,25134449
00226,14_1,131,1257781
00226,14_2,142,1819817
00226,14_3,120,1071073
00226,14_4,119,1301736
00226,15_1,89,948063
00226,15_2,131,2396652
00226,15_3,101,1518608
00226,15_4,104,942646
00227,14_1,169,626872
00227,14_2,184,731003
00227,14_3,205,932160
00227,14_4,338,1290248
00227,15_1,177,679024
00227,15_2,173,537807
00227,15_3,216,744568
00227,15_4,145,411520
00228,14_1,162,1422526
00228,14_2,168,1005875
00228,14_3,146,1428887
00228,14_4,144,917805
00228,15_1,210,1695993
00228,15_2,241,1511816
00228,15_3,373,2907191
00228,15_4,297,1949360
00229,14_1,119,6964476
00229,14_2,146,12407472
00229,14_3,170,5482899
00229,14_4,105,8519045
00229,15_1,143,9830019
00229,15_2,120,10731883
00229,15_3,145,17149563
00229,15_4,71,3995289
00230,14_1,105,2025892
00230,14_2,71,1878867
00230,14_3,89,1217274
00230,14_4,98,1221839
00230,15_1,119,2066575
00230,15_2,162,2797251
00230,15_3,117,2115281
00230,15_4,107,1148253
00231,14_1,195,1146662
00231,14_2,219,1677908
00231,14_3,204,2611386
00231,14_4,218,1252272
00231,15_1,224,1049261
00231,15_2,239,1166039
00231,15_3,233,1154508
00231,15_4,212,737754
00232,14_1,265,714087
00232,14_2,271,1798475
00232,14_3,368,1566121
00232,14_4,283,1194020
00232,15_1,277,1232734
00232,15_2,185,1143416
00232,15_3,292,1608291
00232,15_4,260,809254
00233,14_1,171,1479924
00233,14_2,171,1202680
00233,14_3,181,5737521
00233,14_4,178,1396120
00233,15_1,158,1478200
00233,15_2,215,5482556
00233,15_3,210,2640282
00233,15_4,175,2050805
00234,14_1,78,1762189
00234,14_2,118,2683139
00234,14_3,86,2679721
00234,14_4,185,3044369
00234,15_1,183,3826672
00234,15_2,160,4122051
00234,15_3,98,13850543
00234,15_4,144,2390319
00235,14_1,155,5104591
00235,14_2,183,4232025
00235,14_3,159,9025669
00235,14_4,119,3051840
00235,15_1,123,5711516
00235,15_2,180,9052016
00235,15_3,161,4242667
00235,15_4,76,2477681
00236,14_1,288,1158365
00236,14_2,278,1277648
00236,14_3,101,544956
00236,14_4,167,764080
00236,15_1,139,667454
00236,15_2,222,983887
00236,15_3,288,1697003
00236,15_4,260,1659392
00237,14_1,127,7007435
00237,14_2,138,5886939
00237,14_3,197,8578480
00237,14_4,186,5757641
00237,15_1,190,10510742
00237,15_2,175,5376716
00237,15_3,195,9741847
00237,15_4,157,13007519
00238,14_1,51,578310
00238,14_2,117,2541239
00238,14_3,109,2241333
00238,14_4,124,4914179
00238,15_1,109,1187677
00238,15_2,122,2656525
00238,15_3,109,1690269
00238,15_4,78,757821
00239,14_1,66,23413200
00239,14_2,146,25997039
00239,14_3,86,11759825
00239,14_4,82,17243848
00239,15_1,121,14163299
00239,15_2,157,27964017
00239,15_3,113,16827646
00239,15_4,71,20322707
00240,14_1,102,2798476
00240,14_2,123,7620279
00240,14_3,125,2078228
00240,14_4,79,1636090
00240,15_1,28,463636
00240,15_2,68,1139640
00240,15_3,96,2522472
00240,15_4,122,2460300
00241,14_1,109,6831098
00241,14_2,67,2758099
00241,14_3,104,8609798
00241,14_4,106,10170994
00241,15_1,106,12772969
00241,15_2,176,13191104
00241,15_3,114,7591975
00241,15_4,105,8051531
00242,14_1,104,631518
00242,14_2,118,1006610
00242,14_3,118,913173
00242,14_4,204,1486804
00242,15_1,177,1409920
00242,15_2,208,1545492
00242,15_3,223,1915800
00242,15_4,119,1006156
00243,14_1,104,669325
00243,14_2,130,757343
00243,14_3,123,636064
00243,14_4,122,933124
00243,15_1,131,906456
00243,15_2,131,913502
00243,15_3,159,1671888
00243,15_4,163,1229434
00244,14_2,65,2050180
00244,14_3,74,2582933
00244,14_4,103,2283551
00244,15_1,148,4690169
00244,15_2,160,9096259
00244,15_3,233,13265632
00244,15_4,188,5988378
00245,14_1,240,2483883
00245,14_2,261,2902619
00245,14_3,332,3823484
00245,14_4,379,5429635
00245,15_1,351,3337963
00245,15_2,364,2878133
00245,15_3,382,3786931
00245,15_4,332,2419916
00246,14_1,58,3437277
00246,14_2,49,4850079
00246,14_3,59,19980075
00246,14_4,121,8079893
00246,15_1,122,8808243
00246,15_2,126,9352707
00246,15_3,101,12884442
00246,15_4,89,7039314
00247,14_1,321,3075459
00247,14_2,274,2928426
00247,14_3,335,4200204
00247,14_4,341,3835756
00247,15_1,265,3706521
00247,15_2,237,2316882
00247,15_3,241,2767964
00247,15_4,212,1505726
00248,14_1,140,3229857
00248,14_2,204,5407402
00248,14_3,156,2715939
00248,14_4,267,2190843
00248,15_1,305,6160026
00248,15_2,276,4028019
00248,15_3,268,5192568
